modality,wavelength,importance
hsi_satellite,2159.2878,0.00043441007387935243
hsi_satellite,2167.2524,0.00036937909011491724
hsi_satellite,2175.0713,0.0004497835773865342
hsi_satellite,2183.1833,0.0004564016148012208
hsi_satellite,2190.8354,0.000411591167288373
hsi_satellite,2198.887,0.00039133951147308046
hsi_satellite,2206.5977,0.0004790732618724352
hsi_satellite,2214.3416,0.00043413837962216084
hsi_satellite,2222.1929,0.00040257858318981947
hsi_satellite,2229.7532,0.0003843574683260848
hsi_satellite,2237.6477,0.0004211494079350483
hsi_satellite,2245.2136,0.0003896395982869928
hsi_satellite,2252.8484,0.0003743318291017043
hsi_satellite,2260.628,0.00039088823220211955
hsi_satellite,2268.0422,0.0004423849978210237
hsi_satellite,2275.7695,0.000394914902731466
hsi_satellite,2283.2751,0.0004046022295514826
hsi_satellite,2290.573,0.00048176535774974616
hsi_satellite,2298.335,0.0004898381443615349
hsi_satellite,2305.5022,0.0004385057623414625
hsi_satellite,2312.912,0.00044378642110383154
hsi_satellite,2320.6401,0.000493634616715406
hsi_satellite,2327.607,0.0004816461190418987
hsi_satellite,2335.236,0.00047163080862509593
hsi_satellite,2342.5889,0.0005614079926318395
hsi_satellite,2349.5752,0.0005758125274106843
hsi_satellite,2357.0225,0.0004796981098659064
hsi_satellite,2364.3708,0.0004519162085273274
hsi_satellite,2371.3364,0.0005535128849951039
hsi_satellite,2378.5095,0.000459814904017066
hsi_satellite,2385.8086,0.0004662924620248333
hsi_satellite,2392.8418,0.0005160215456095497
hsi_satellite,2399.801,0.0005310921144982362
hsi_satellite,2407.3386,0.0005780570338380924
hsi_satellite,2414.1565,0.0008974648346372347
hsi_satellite,2420.9873,0.0005786092260096952
hsi_satellite,2428.4001,0.0007921836480471507
hsi_satellite,2435.327,0.000951640257899101
hsi_satellite,2442.1877,0.0009733437109351274
hsi_satellite,2448.9236,0.0012987755775915532
hsi_satellite,2456.3296,0.000822756918546205
hsi_satellite,2462.813,0.0014420954208457344
hsi_satellite,2469.4155,0.003385286244049256
hsi_satellite,2476.7913,0.0025415246242923625
hsi_satellite,2483.5906,0.0013207331220387495
hsi_satellite,2490.028,0.001807483765843849
hsi_airborne,414.13,0.0062660286626407755
hsi_airborne,417.32,0.0057566152270728125
hsi_airborne,420.52,0.0055795473982271256
hsi_airborne,423.72,0.005656313400692191
hsi_airborne,426.91,0.005749043068114003
hsi_airborne,430.11,0.005829125024310909
hsi_airborne,433.31,0.0055494713308879345
hsi_airborne,436.5,0.005375841209523596
hsi_airborne,439.7,0.005427610471820075
hsi_airborne,442.9,0.005611598953852072
hsi_airborne,446.09,0.005596750134753896
hsi_airborne,449.29,0.005389347115771746
hsi_airborne,452.49,0.005391749211576604
hsi_airborne,455.68,0.005331943637891739
hsi_airborne,458.88,0.00504226249514356
hsi_airborne,462.08,0.004832680345215126
hsi_airborne,465.27,0.004689638749542512
hsi_airborne,468.47,0.004631467763613521
